ncessch,year,school_name,Include,exclude,school_status,school_type,charter,school_level,enrollment,virtual,magnet,street_location,city_location
120159003257.00,2004,SABAL PALM SCHOOL,1,FALSE,open,regular school,no,other,152,no,Missing/not reported,10980 DEMILLY RD,POLK CITY
120159003257.00,2005,SABAL PALM SCHOOL,1,TRUE,open,other/alternative school,no,high,205,no,Missing/not reported,10980 DEMILLY RD,POLK CITY
120159003257.00,2006,SABAL PALM SCHOOL,1,TRUE,open,other/alternative school,no,other,173,no,No,10980 DEMILLY RD,POLK CITY
120159003257.00,2007,SABAL PALM SCHOOL,1,TRUE,open,other/alternative school,no,high,189,no,No,10980 DEMILLY RD,POLK CITY
120159003257.00,2008,SABAL PALM SCHOOL,0,TRUE,closed,other/alternative school,no,not applicable,0,no,No,10980 DEMILLY RD,POLK CITY
120180005395.00,2006,EXCEL ALTERNATIVES NORTH,0,FALSE,new,regular school,no,other,14,no,No,407 ST. CLAIR STREET,WILDWOOD
120180005395.00,2007,EXCEL ALTERNATIVES NORTH,0,FALSE,open,regular school,no,other,31,no,No,407 ST CLAIR ST,WILDWOOD
120180005395.00,2008,EXCEL ALTERNATIVES NORTH,0,TRUE,open,other/alternative school,no,other,45,no,No,407 ST CLAIR ST,WILDWOOD
120180005395.00,2009,EXCEL ALTERNATIVES NORTH,0,TRUE,closed,other/alternative school,no,not applicable,,no,No,407 ST CLAIR ST,WILDWOOD
120192003520.00,1999,THE DISCOVERY CENTER (FORMERLY CHILDREN IN NEED OF,0,FALSE,open,regular school,no,,22,no,Missing/not reported,1150 RED JOHN ROAD,DAYTONA BEACH
120192003520.00,2000,THE DISCOVERY CENTER (FORMERLY CHILDREN IN NEED OF,0,FALSE,open,regular school,no,other,9,no,Missing/not reported,1150 RED JOHN ROAD,DAYTONA BEACH
120192003520.00,2001,THE DISCOVERY CENTER (FORMERLY CHILDREN IN NEED OF,0,FALSE,open,regular school,no,other,4,no,Missing/not reported,,DAYTONA BEACH
120192003520.00,2002,THE DISCOVERY CENTER             (FORMERLY CHILDRE,0,FALSE,open,regular school,no,other,9,no,Missing/not reported,1150 RED JOHN ROAD,DAYTONA BEACH
120192003520.00,2003,THE DISCOVERY CENTER,0,FALSE,open,regular school,no,other,16,no,Missing/not reported,1150 RED JOHN ROAD,DAYTONA BEACH
120192003520.00,2004,THE DISCOVERY CENTER,0,FALSE,open,regular school,no,other,10,no,Missing/not reported,1150 RED JOHN ROAD,DAYTONA BEACH
120192003520.00,2005,THE DISCOVERY CENTER,0,TRUE,open,other/alternative school,no,other,10,no,Missing/not reported,1150 RED JOHN DRIVE,DAYTONA BEACH
120192003520.00,2006,THE DISCOVERY CENTER,0,TRUE,open,other/alternative school,no,other,11,no,No,1004 BIG TREE ROAD,SOUTH DAYTONA
120192003520.00,2007,THE DISCOVERY CENTER,0,TRUE,open,other/alternative school,no,other,9,no,No,1004 BIG TREE ROAD,SOUTH DAYTONA
120192003520.00,2008,THE DISCOVERY CENTER,0,TRUE,closed,other/alternative school,no,not applicable,0,no,No,1004 BIG TREE RD,SOUTH DAYTONA
120003003285.00,1999,"THE CARING AND SHARING LEARNING SCHOOL, INC.",1,FALSE,open,regular school,yes,,78,no,Missing/not reported,2626 E UNIVERSITY AVENUE,GAINESVILLE
120003003285.00,2000,"THE CARING AND SHARING LEARNING SCHOOL, INC.",1,FALSE,open,regular school,yes,primary,90,no,Missing/not reported,2626 E UNIVERSITY AVENUE,GAINESVILLE
120003003285.00,2001,"THE CARING AND SHARING LEARNING SCHOOL, INC.",1,FALSE,open,regular school,yes,primary,98,no,Missing/not reported,,GAINESVILLE
120003003285.00,2002,"THE CARING AND SHARING LEARNING SCHOOL, INC.",1,FALSE,open,regular school,yes,primary,116,no,Missing/not reported,,GAINESVILLE
120003003285.00,2003,CARING & SHARING LEARNING SCHOOL,1,FALSE,open,regular school,yes,primary,108,no,Missing/not reported,P O BOX 5936,GAINESVILLE
120003003285.00,2004,CARING & SHARING LEARNING SCHOOL,1,FALSE,open,regular school,yes,primary,102,no,Missing/not reported,1951 SE 4TH STREET,GAINESVILLE
120003003285.00,2005,CARING & SHARING LEARNING SCHOOL,1,TRUE,open,other/alternative school,yes,primary,105,no,Missing/not reported,1951 SE 4TH ST,GAINESVILLE
120003003285.00,2006,CARING & SHARING LEARNING SCHOOL,1,TRUE,open,other/alternative school,yes,primary,112,no,No,1951 SE 4TH ST,GAINESVILLE
120003003285.00,2007,CARING & SHARING LEARNING SCHOOL,1,TRUE,open,other/alternative school,yes,primary,116,no,No,1951 SE 4TH ST,GAINESVILLE
120003003285.00,2008,CARING & SHARING LEARNING SCHOOL,1,TRUE,open,other/alternative school,yes,primary,107,no,No,1951 SE 4TH ST,GAINESVILLE
120003003285.00,2009,CARING & SHARING LEARNING SCHOOL,1,TRUE,open,other/alternative school,yes,primary,131,no,No,1951 SE 4TH ST,GAINESVILLE
120003003285.00,2010,CARING & SHARING LEARNING SCHOOL,1,TRUE,open,other/alternative school,yes,primary,124,no,No,1951 SE 4TH ST,GAINESVILLE
120003003285.00,2011,CARING & SHARING LEARNING SCHOOL,1,TRUE,open,other/alternative school,yes,primary,158,no,No,1951 SE 4TH ST,GAINESVILLE
120003003285.00,2012,CARING & SHARING LEARNING SCHOOL,1,FALSE,open,regular school,yes,primary,133,no,No,1951 SE 4TH ST,GAINESVILLE
120003003285.00,2013,CARING & SHARING LEARNING SCHOOL,1,FALSE,open,regular school,yes,primary,136,no,No,1951 SE 4TH ST,GAINESVILLE
120003003285.00,2014,CARING & SHARING LEARNING SCHOOL,1,FALSE,open,regular school,yes,primary,135,no,No,1951 SE 4TH ST,GAINESVILLE
120003003285.00,2015,CARING & SHARING LEARNING SCHOOL,1,FALSE,open,regular school,yes,primary,144,no,No,1951 SE 4TH ST,GAINESVILLE
120003003285.00,2016,CARING & SHARING LEARNING SCHOOL,1,FALSE,open,regular school,yes,primary,149,no,No,1951 SE 4TH ST,GAINESVILLE
120003003285.00,2017,CARING & SHARING LEARNING SCHOOL,1,FALSE,open,regular school,yes,primary,171,no,No,1951 SE 4TH ST,GAINESVILLE
120003003285.00,2018,CARING & SHARING LEARNING SCHOOL,1,FALSE,open,regular school,yes,primary,223,no,No,1951 SE 4TH ST,GAINESVILLE
120039000436.00,1999,THENA CROWDER ELEMENTARY SCHOOL,1,FALSE,open,regular school,no,,206,no,Missing/not reported,757 NW 66 STREET,MIAMI
120039000436.00,2000,THENA CROWDER ELEMENTARY SCHOOL,1,FALSE,open,regular school,no,primary,211,no,Missing/not reported,757 NW 66 STREET,MIAMI
120039000436.00,2001,THENA CROWDER ELEMENTARY SCHOOL,1,FALSE,open,regular school,no,primary,196,no,Missing/not reported,,MIAMI
120039000436.00,2002,THENA CROWDER ELEMENTARY SCHOOL,1,FALSE,open,regular school,no,primary,189,no,Missing/not reported,757 NW 66 STREET,MIAMI
120039000436.00,2003,THENA CROWDER ELEMENTARY SCHOOL,1,FALSE,open,regular school,no,primary,195,no,Missing/not reported,757 NW 66 STREET,MIAMI
120039000436.00,2004,THENA CROWDER ELEMENTARY SCHOOL,1,FALSE,open,regular school,no,primary,166,no,Missing/not reported,757 NW 66 STREET,MIAMI
120039000436.00,2005,THENA CROWDER ELEMENTARY SCHOOL,1,FALSE,open,regular school,no,primary,164,no,Missing/not reported,757 NW 66 ST,MIAMI
120039000436.00,2006,THENA CROWDER ELEMENTARY SCHOOL,1,FALSE,open,regular school,no,primary,167,no,No,757 NW 66 ST,MIAMI
120039000436.00,2007,THENA CROWDER ELEMENTARY SCHOOL,1,FALSE,open,regular school,no,primary,189,no,Yes,757 NW 66 ST,MIAMI
120039000436.00,2008,THENA CROWDER ELEMENTARY SCHOOL,1,FALSE,open,regular school,no,primary,178,no,Yes,757 NW 66 ST,MIAMI
120039000436.00,2009,THENA CROWDER ELEMENTARY SCHOOL,1,FALSE,open,regular school,no,primary,142,no,Yes,757 NW 66 ST,MIAMI
120039000436.00,2010,THENA CROWDER ELEMENTARY SCHOOL,1,FALSE,open,regular school,no,primary,138,no,No,757 NW 66 ST,MIAMI
120039000436.00,2011,THENA CROWDER ELEMENTARY SCHOOL,1,FALSE,open,regular school,no,primary,167,no,No,757 NW 66 ST,MIAMI
120039000436.00,2012,THENA CROWDER EARLY CHILDHOOD DIAGNOSTIC SPECIAL E,0,TRUE,open,special education school,no,primary,48,no,No,757 NW 66TH ST,MIAMI
120039000436.00,2013,THENA CROWDER EARLY CHILDHOOD DIAGNOSTIC SPECIAL E,0,TRUE,open,special education school,no,primary,60,no,No,757 NW 66TH ST,MIAMI
120039000436.00,2014,THENA CROWDER EARLY CHILDHOOD DIAGNOSTIC SPECIAL EDUCATION C,0,TRUE,open,special education school,no,primary,55,no,No,757 NW 66TH ST,MIAMI
120039000436.00,2015,THENA CROWDER EARLY CHILDHOOD DIAGNOSTIC SPECIAL EDUCATION C,0,TRUE,open,special education school,no,primary,68,no,No,757 NW 66TH ST,MIAMI
120039000436.00,2016,THENA CROWDER EARLY CHILDHOOD DIAGNOSTIC SPECIAL EDUCATION C,0,TRUE,open,special education school,no,primary,67,no,No,757 NW 66TH ST,MIAMI
120039000436.00,2017,THENA CROWDER EARLY CHILDHOOD DIAGNOSTIC SPECIAL EDUCATION C,0,TRUE,open,special education school,no,primary,62,no,No,757 NW 66TH ST,MIAMI
120039000436.00,2018,THENA CROWDER EARLY CHILDHOOD DIAGNOSTIC SPECIAL EDUCATION C,0,TRUE,open,special education school,no,primary,69,no,No,757 NW 66TH ST,MIAMI
120087003382.00,1999,TAMPA DOWNTOWN PARTNERSHIP ELEMENTARY SCHOOL,1,FALSE,open,regular school,no,,113,no,Missing/not reported,419 EAST POLK STREET,TAMPA
120087003382.00,2000,TAMPA DOWNTOWN PARTNERSHIP ELEMENTARY SCHOOL,1,FALSE,open,regular school,no,primary,163,no,Missing/not reported,419 EAST POLK STREET,TAMPA
120087003382.00,2001,TAMPA DOWNTOWN PARTNERSHIP ELEMENTARY SCHOOL,1,FALSE,open,regular school,no,primary,175,no,Missing/not reported,,TAMPA
120087003382.00,2002,TAMPA DOWNTOWN PARTNERSHIP ELEMENTARY SCHOOL,1,FALSE,open,regular school,no,primary,185,no,Missing/not reported,419 EAST POLK STREET,TAMPA
120087003382.00,2003,TAMPA DOWNTOWN PARTNERSHIP,1,FALSE,open,regular school,no,primary,205,no,Missing/not reported,419 E POLK STREET,TAMPA
120087003382.00,2004,RAMPELLO DOWNTOWN PARTNERSHIP SCHOOL,1,FALSE,open,regular school,no,primary,209,no,Missing/not reported,419 E POLK STREET,TAMPA
120087003382.00,2005,RAMPELLO K-8 SCHOOL,1,TRUE,open,special education school,no,primary,738,no,Missing/not reported,802 E WASHINGTON ST,TAMPA
120087003382.00,2006,RAMPELLO K-8 MAGNET SCHOOL,1,TRUE,open,special education school,no,primary,691,no,No,802 E WASHINGTON ST,TAMPA
120087003382.00,2007,RAMPELLO K-8 MAGNET SCHOOL,1,TRUE,open,special education school,no,primary,703,no,No,802 E WASHINGTON ST,TAMPA
120087003382.00,2008,RAMPELLO K-8 MAGNET SCHOOL,1,TRUE,open,special education school,no,primary,693,no,Yes,802 EAST WASHINGTON ST,TAMPA
120087003382.00,2009,RAMPELLO K-8 MAGNET SCHOOL,1,TRUE,open,special education school,no,primary,679,no,Yes,802 EAST WASHINGTON ST,TAMPA
120087003382.00,2010,RAMPELLO K-8 MAGNET SCHOOL,1,TRUE,open,special education school,no,primary,634,no,Yes,802 EAST WASHINGTON ST,TAMPA
120087003382.00,2011,RAMPELLO K-8 MAGNET SCHOOL,1,TRUE,open,special education school,no,primary,695,no,Yes,802 EAST WASHINGTON ST,TAMPA
120087003382.00,2012,RAMPELLO K-8 MAGNET SCHOOL,1,FALSE,open,regular school,no,primary,747,no,Yes,802 EAST WASHINGTON ST,TAMPA
120087003382.00,2013,RAMPELLO K-8 MAGNET SCHOOL,1,FALSE,open,regular school,no,primary,766,no,Yes,802 EAST WASHINGTON ST,TAMPA
120087003382.00,2014,RAMPELLO K-8 MAGNET SCHOOL,1,FALSE,open,regular school,no,primary,769,no,Yes,802 E WASHINGTON ST,TAMPA
120087003382.00,2015,RAMPELLO K-8 MAGNET SCHOOL,1,FALSE,open,regular school,no,primary,765,no,Yes,802 E WASHINGTON ST,TAMPA
120087003382.00,2016,RAMPELLO K-8 MAGNET SCHOOL,1,FALSE,open,regular school,no,primary,752,no,Yes,802 E WASHINGTON ST,TAMPA
120087003382.00,2017,RAMPELLO K-8 MAGNET SCHOOL,1,FALSE,open,regular school,no,primary,766,no,Yes,802 E WASHINGTON ST,TAMPA
120087003382.00,2018,RAMPELLO K-8 MAGNET SCHOOL,1,FALSE,open,regular school,no,primary,777,no,Yes,802 E WASHINGTON ST,TAMPA
120144003449.00,1999,PRINCETON HOUSE CHARTER SCHOOL,1,FALSE,open,regular school,yes,,61,no,Missing/not reported,630 WEST PRINCETON STREET,ORLANDO
120144003449.00,2000,PRINCETON HOUSE CHARTER SCHOOL  (INACTIVE 9/00),1,FALSE,open,regular school,yes,other,60,no,Missing/not reported,630 WEST PRINCETON STREET,ORLANDO
120144003449.00,2001,PRINCETON HOUSE CHARTER SCHOOL,1,FALSE,open,regular school,yes,primary,90,no,Missing/not reported,,ORLANDO
120144003449.00,2002,PRINCETON HOUSE CHARTER SCHOOL,1,FALSE,open,regular school,yes,primary,119,no,Missing/not reported,720 WEST PRINCETON STREET,ORLANDO
120144003449.00,2003,PRINCETON HOUSE CHARTER SCHOOL,1,FALSE,open,regular school,yes,primary,176,no,Missing/not reported,1166 LEE ROAD,ORLANDO
120144003449.00,2004,PRINCETON HOUSE CHARTER SCHOOL,1,FALSE,open,regular school,yes,primary,227,no,Missing/not reported,1166 LEE ROAD,ORLANDO
120144003449.00,2005,PRINCETON HOUSE CHARTER SCHOOL,1,FALSE,open,regular school,yes,other,239,no,Missing/not reported,1166 LEE RD,ORLANDO
120144003449.00,2006,PRINCETON HOUSE CHARTER SCHOOL,1,FALSE,open,regular school,yes,other,250,no,No,1166 LEE RD,ORLANDO
120144003449.00,2007,PRINCETON HOUSE CHARTER SCHOOL,1,FALSE,open,regular school,yes,other,243,no,No,1166 LEE RD,ORLANDO
120144003449.00,2008,PRINCETON HOUSE CHARTER SCHOOL,1,FALSE,open,regular school,yes,other,222,no,No,1166 LEE RD,ORLANDO
120144003449.00,2009,PRINCETON HOUSE CHARTER,1,FALSE,open,regular school,yes,other,247,no,No,1166 LEE RD,ORLANDO
120144003449.00,2010,PRINCETON HOUSE CHARTER,1,FALSE,open,regular school,yes,other,235,no,No,1166 LEE RD,ORLANDO
120144003449.00,2011,PRINCETON HOUSE CHARTER,1,FALSE,open,regular school,yes,other,154,no,No,1166 LEE RD,ORLANDO
120144003449.00,2012,PRINCETON HOUSE CHARTER,1,TRUE,open,special education school,yes,other,162,no,No,1166 LEE RD,ORLANDO
120144003449.00,2013,PRINCETON HOUSE CHARTER,1,TRUE,open,special education school,yes,other,158,no,No,1166 LEE RD,ORLANDO
120144003449.00,2014,PRINCETON HOUSE CHARTER,1,TRUE,open,special education school,yes,other,156,no,No,1166 LEE RD,ORLANDO
120144003449.00,2015,PRINCETON HOUSE CHARTER,1,TRUE,open,special education school,yes,other,151,no,No,1166 LEE RD,ORLANDO
120144003449.00,2016,PRINCETON HOUSE CHARTER,1,TRUE,open,special education school,yes,other,155,no,No,1166 LEE RD,ORLANDO
120144003449.00,2017,PRINCETON HOUSE CHARTER,1,TRUE,open,special education school,yes,other,141,no,No,1166 LEE RD,ORLANDO
120144003449.00,2018,PRINCETON HOUSE CHARTER,1,TRUE,open,special education school,yes,other,140,no,No,1166 LEE RD,ORLANDO
120192002972.00,1999,HALIFAX BEHAVIORAL CENTER,0,FALSE,open,regular school,no,,49,no,Missing/not reported,841 JIMMY ANN DR,DAYTONA BEACH
120192002972.00,2000,HALIFAX BEHAVIORAL CENTER,0,FALSE,open,regular school,no,other,43,no,Missing/not reported,841 JIMMY ANN DR,DAYTONA BEACH
120192002972.00,2001,HALIFAX BEHAVIORAL CENTER,0,FALSE,open,regular school,no,other,52,no,Missing/not reported,,DAYTONA BEACH
120192002972.00,2002,HALIFAX BEHAVIORAL CENTER,0,FALSE,open,regular school,no,other,53,no,Missing/not reported,841 JIMMY ANN DR,DAYTONA BEACH
120192002972.00,2003,HALIFAX BEHAVIORAL CENTER,0,FALSE,open,regular school,no,other,36,no,Missing/not reported,841 JIMMY ANN DRIVE,DAYTONA BEACH
120192002972.00,2004,HALIFAX BEHAVIORAL CENTER,0,FALSE,open,regular school,no,other,31,no,Missing/not reported,841 JIMMY ANN DRIVE,DAYTONA BEACH
120192002972.00,2005,HALIFAX BEHAVIORAL CENTER,0,FALSE,open,regular school,no,other,43,no,Missing/not reported,841 JIMMY ANN DR,DAYTONA BEACH
120192002972.00,2006,HALIFAX BEHAVIORAL SERVICES,0,FALSE,open,regular school,no,other,36,no,No,841 JIMMY ANN DR,DAYTONA BEACH
120192002972.00,2007,HALIFAX BEHAVIORAL SERVICES,0,FALSE,open,regular school,no,other,30,no,No,841 JIMMY ANN DR,DAYTONA BEACH
120192002972.00,2008,HALIFAX BEHAVIORAL SERVICES,0,FALSE,open,regular school,no,other,29,no,No,841 JIMMY ANN DR,DAYTONA BEACH
120192002972.00,2009,HALIFAX BEHAVIORAL SERVICES,0,FALSE,open,regular school,no,other,23,no,No,841 JIMMY ANN DR,DAYTONA BEACH
120192002972.00,2010,HALIFAX BEHAVIORAL SERVICES,0,FALSE,open,regular school,no,other,26,no,No,841 JIMMY ANN DR,DAYTONA BEACH
120192002972.00,2011,HALIFAX BEHAVIORAL SERVICES,0,FALSE,open,regular school,no,other,28,no,No,841 JIMMY ANN DR,DAYTONA BEACH
120192002972.00,2012,HALIFAX BEHAVIORAL SERVICES,0,TRUE,open,special education school,no,other,45,no,No,841 JIMMY ANN DR,DAYTONA BEACH
120192002972.00,2013,HALIFAX BEHAVIORAL SERVICES,0,TRUE,open,special education school,no,other,33,no,No,841 JIMMY ANN DR,DAYTONA BEACH
120192002972.00,2014,HALIFAX BEHAVIORAL SERVICES,0,TRUE,open,special education school,no,other,34,no,No,841 JIMMY ANN DR,DAYTONA BEACH
120192002972.00,2015,HALIFAX BEHAVIORAL SERVICES,0,TRUE,open,special education school,no,other,30,no,No,841 JIMMY ANN DR,DAYTONA BEACH
120192002972.00,2016,HALIFAX BEHAVIORAL SERVICES,0,TRUE,open,special education school,no,other,24,no,No,841 JIMMY ANN DR,DAYTONA BEACH
120192002972.00,2017,HALIFAX BEHAVIORAL SERVICES,0,TRUE,open,special education school,no,other,24,no,No,841 JIMMY ANN DR,DAYTONA BEACH
120192002972.00,2018,HALIFAX BEHAVIORAL SERVICES,0,TRUE,open,special education school,no,other,28,no,No,841 JIMMY ANN DR,DAYTONA BEACH
120012003536.00,1999,RENAISSANCE CENTER,0,TRUE,new,special education school,no,,30,no,Missing/not reported,582 NORTH TEMPLE AVENUE,STARKE
120012003536.00,2000,RENAISSANCE CENTER,0,TRUE,open,special education school,no,other,30,no,Missing/not reported,582 NORTH TEMPLE AVENUE,STARKE
120012003536.00,2001,RENAISSANCE CENTER,0,TRUE,open,special education school,no,other,55,no,Missing/not reported,,STARKE
120012003536.00,2002,RENAISSANCE CENTER,0,TRUE,open,special education school,no,other,30,no,Missing/not reported,582 NORTH TEMPLE AVENUE,STARKE
120012003536.00,2003,RENAISSANCE CENTER,0,FALSE,open,regular school,no,other,41,no,Missing/not reported,1050A N PINE STREET,STARKE
120012003536.00,2004,RENAISSANCE CENTER,0,FALSE,open,regular school,no,other,29,no,Missing/not reported,1050A N PINE STREET,STARKE
120012003536.00,2005,RENAISSANCE CENTER,0,FALSE,open,regular school,no,other,39,no,Missing/not reported,1050A N PINE ST,STARKE
120012003536.00,2006,RENAISSANCE CENTER,0,FALSE,open,regular school,no,other,29,no,No,1050A N PINE ST,STARKE
120012003536.00,2007,RENAISSANCE CENTER,0,FALSE,open,regular school,no,other,30,no,No,1050A N PINE ST,STARKE
120012003536.00,2008,RENAISSANCE CENTER,0,FALSE,open,regular school,no,other,22,no,No,1050A NORTH PINE ST,STARKE
120012003536.00,2009,RENAISSANCE CENTER,0,FALSE,open,regular school,no,other,11,no,No,1050A NORTH PINE ST,STARKE
120012003536.00,2010,RENAISSANCE CENTER,0,TRUE,closed,other/alternative school,no,not applicable,0,no,No,609 NORTH ORANGE ST,STARKE
120159007899.00,2010,NEW BEGINNINGS HIGH SCHOOL,0,FALSE,future,regular school,yes,not applicable,0,no,Missing/not reported,222 BLACKWOOD DR,MULBERRY
120159007899.00,2011,NEW BEGINNINGS HIGH SCHOOL,1,FALSE,new,regular school,yes,other,289,no,No,3425 LAKE ALFRED RD,WINTER HAVEN
120159007899.00,2012,NEW BEGINNINGS HIGH SCHOOL,1,FALSE,open,regular school,yes,other,365,no,No,3425 LAKE ALFRED RD,WINTER HAVEN
120159007899.00,2013,NEW BEGINNINGS HIGH SCHOOL,1,FALSE,open,regular school,yes,high,308,no,No,3425 LAKE ALFRED RD,WINTER HAVEN
120159007899.00,2014,NEW BEGINNINGS HIGH SCHOOL,1,FALSE,open,regular school,yes,high,382,no,No,3425 LAKE ALFRED RD,WINTER HAVEN
120159007899.00,2015,NEW BEGINNINGS HIGH SCHOOL,1,FALSE,open,regular school,yes,other,419,no,No,3425 LAKE ALFRED RD,WINTER HAVEN
120159007899.00,2016,NEW BEGINNINGS HIGH SCHOOL,1,TRUE,open,other/alternative school,yes,other,714,no,No,250 MAGNOLIA AVE SW,WINTER HAVEN
120159007899.00,2017,NEW BEGINNINGS HIGH SCHOOL,1,TRUE,open,other/alternative school,yes,high,958,no,No,250 MAGNOLIA AVE SW,WINTER HAVEN
120159007899.00,2018,NEW BEGINNINGS HIGH SCHOOL,1,TRUE,open,other/alternative school,yes,high,773,no,No,3425 LAKE ALFRED RD,WINTER HAVEN
120009000058.00,1999,A.D. HARRIS HIGH SCHOOL,1,FALSE,open,regular school,no,,303,no,Missing/not reported,819 E 11TH ST,PANAMA CITY
120009000058.00,2000,A. D. HARRIS HIGH SCHOOL,1,FALSE,open,regular school,no,other,329,no,Missing/not reported,819 E 11TH ST,PANAMA CITY
120009000058.00,2001,A. D. HARRIS HIGH SCHOOL,1,FALSE,open,regular school,no,other,342,no,Missing/not reported,,PANAMA CITY
120009000058.00,2002,A. D. HARRIS HIGH SCHOOL,1,FALSE,open,regular school,no,other,358,no,Missing/not reported,819 E 11TH ST,PANAMA CITY
120009000058.00,2003,A. D. HARRIS HIGH SCHOOL,1,FALSE,open,regular school,no,high,342,no,Missing/not reported,819 E 11TH STREET,PANAMA CITY
120009000058.00,2004,A. D. HARRIS HIGH SCHOOL,1,FALSE,open,regular school,no,high,337,no,Missing/not reported,819 E 11TH STREET,PANAMA CITY
120009000058.00,2005,A. D. HARRIS HIGH SCHOOL,1,TRUE,open,other/alternative school,no,high,325,no,Missing/not reported,819 E 11TH ST,PANAMA CITY
120009000058.00,2006,A. D. HARRIS HIGH SCHOOL,1,TRUE,open,other/alternative school,no,high,239,no,No,819 E 11TH ST,PANAMA CITY
120009000058.00,2007,A. D. HARRIS HIGH SCHOOL,1,TRUE,open,other/alternative school,no,high,234,no,No,819 E 11TH ST,PANAMA CITY
120009000058.00,2008,A. D. HARRIS HIGH SCHOOL,1,TRUE,open,other/alternative school,no,high,236,no,No,819 EAST 11TH ST,PANAMA CITY
120009000058.00,2009,A. D. HARRIS HIGH SCHOOL,0,TRUE,closed,other/alternative school,no,not applicable,,no,No,819 EAST 11TH ST,PANAMA CITY
120018003321.00,1999,BROWARD INTENSIVE HALFWAY HOUSE,0,FALSE,open,regular school,no,,28,no,Missing/not reported,3090 N. POWERLINE ROAD,POMPANO BEACH
120018003321.00,2000,BROWARD INTENSIVE HALFWAY HOUSE,0,FALSE,open,regular school,no,other,27,no,Missing/not reported,3090 N. POWERLINE ROAD,POMPANO BEACH
120018003321.00,2001,BROWARD INTENSIVE HALFWAY HOUSE,0,FALSE,open,regular school,no,other,27,no,Missing/not reported,,POMPANO BEACH
